marka	model	donanim	motor	yakit	vites	fiyat	websitesi
Mercedes	C 250	2.2 204BG Fascination	2,2	Dizel	Otomatik	426.300	http://www.mercedes-benz.com.tr/
Mercedes	C 300 Cabriolet	2.0 245BG AMG	2,0	Benzin	Otomatik	404.000	http://www.mercedes-benz.com.tr/
Mercedes	C 300 Coupe	2.0 245BG AMG	2,0	Benzin	Otomatik	353.800	http://www.mercedes-benz.com.tr/
Mercedes	C 63 AMG	4.0 476BG Performance	4,0	Benzin	Otomatik	642.500	http://www.mercedes-benz.com.tr/
Mercedes	C 63 AMG S Coupe	4.0 510BG Performance	4,0	Benzin	Otomatik	760.800	http://www.mercedes-benz.com.tr/
Mercedes	C 63 S AMG	4.0 510BG Performance	4,0	Benzin	Otomatik	704.300	http://www.mercedes-benz.com.tr/
Mercedes	CLA 180	1.5 109BG AMG	1,5	Dizel	Otomatik	213.500	http://www.mercedes-benz.com.tr/
Mercedes	CLA 180	1.5 109BG Comfort	1,5	Dizel	Otomatik	184.200	http://www.mercedes-benz.com.tr/
Mercedes	CLA 180	1.5 109BG Urban	1,5	Dizel	Otomatik	196.800	http://www.mercedes-benz.com.tr/
Mercedes	CLA 200	1.6 156BG AMG	1,6	Benzin	Otomatik	195.800	http://www.mercedes-benz.com.tr/
Mercedes	CLA 200	1.6 156BG Comfort	1,6	Benzin	Otomatik	170.700	http://www.mercedes-benz.com.tr/
Mercedes	CLA 200	1.6 156BG Urban	1,6	Benzin	Otomatik	181.100	http://www.mercedes-benz.com.tr/
Mercedes	CLA 45 AMG	2.0 381BG Performance 4MATIC	2,0	Benzin	Otomatik	408.700	http://www.mercedes-benz.com.tr/
Mercedes	CLS 250	2.2 204BG Sport 4MATIC	2,2	Dizel	Otomatik	507.700	http://www.mercedes-benz.com.tr/
Mercedes	CLS 350	3.0 258BG AMG 4MATIC	3,0	Dizel	Otomatik	590.100	http://www.mercedes-benz.com.tr/
Mercedes	CLS 63 AMG S	5.5 585BG Performance 4MATIC	5,5	Benzin	Otomatik	1.169.000	http://www.mercedes-benz.com.tr/
Mercedes	E 180	1.6 156BG AMG	1,6	Benzin	Otomatik	275.000	http://www.mercedes-benz.com.tr/
Mercedes	E 180	1.6 156BG Avantgarde	1,6	Benzin	Otomatik	264.000	http://www.mercedes-benz.com.tr/
Mercedes	E 180	1.6 156BG Exclusive	1,6	Benzin	Otomatik	267.000	http://www.mercedes-benz.com.tr/
Mercedes	E 220	2.0 194BG AMG 4MATIC	2,0	Dizel	Otomatik	435.000	http://www.mercedes-benz.com.tr/
Mercedes	E 220	2.0 194BG Avantgarde 4MATIC	2,0	Dizel	Otomatik	412.000	http://www.mercedes-benz.com.tr/
Mercedes	E 220	2.0 194BG Exclusive 4MATIC	2,0	Dizel	Otomatik	420.000	http://www.mercedes-benz.com.tr/
Mercedes	E 220 Coupe	2.0 194BG AMG	2,0	Dizel	Otomatik	400.000	http://www.mercedes-benz.com.tr/
Mercedes	E 300	2.0 245BG AMG	2,0	Benzin	Otomatik	377.000	http://www.mercedes-benz.com.tr/
Mercedes	E 300	2.0 245BG Avantgarde	2,0	Benzin	Otomatik	364.000	http://www.mercedes-benz.com.tr/
Mercedes	E 300	2.0 245BG Exclusive	2,0	Benzin	Otomatik	369.000	http://www.mercedes-benz.com.tr/
Mercedes	E 300 Coupe	2.0 245BG AMG	2,0	Benzin	Otomatik	388.000	http://www.mercedes-benz.com.tr/
Mercedes	E 350	3.0 258BG AMG	3,0	Dizel	Otomatik	548.900	http://www.mercedes-benz.com.tr/
Mercedes	E 350	3.0 258BG Avantgarde	3,0	Dizel	Otomatik	529.500	http://www.mercedes-benz.com.tr/
Mercedes	E 350	3.0 258BG Exclusive	3,0	Dizel	Otomatik	547.100	http://www.mercedes-benz.com.tr/
Mercedes	E 63 AMG	4.0 571BG Performance 4MATIC	4,0	Benzin	Otomatik	967.000	http://www.mercedes-benz.com.tr/
Mercedes	E 63 S AMG	4.0 612BG Performance 4MATIC	4,0	Benzin	Otomatik	1.075.000	http://www.mercedes-benz.com.tr/
Mercedes	GLA 180	1.5 109BG AMG	1,5	Dizel	Otomatik	202.800	http://www.mercedes-benz.com.tr/
Mercedes	GLA 180	1.5 109BG Urban	1,5	Dizel	Otomatik	198.700	http://www.mercedes-benz.com.tr/
Mercedes	GLA 200	1.6 156BG AMG	1,6	Benzin	Otomatik	187.000	http://www.mercedes-benz.com.tr/
Mercedes	GLA 200	1.6 156BG Urban	1,6	Benzin	Otomatik	183.000	http://www.mercedes-benz.com.tr/
Mercedes	GLA 45 AMG	2.0 381BG Performance 4MATIC	2,0	Benzin	Otomatik	354.600	http://www.mercedes-benz.com.tr/
Mercedes	GLC 220	2.2 170BG Style 4MATIC	2,2	Dizel	Otomatik	325.700	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.0 211BG AMG 4MATIC	2,0	Benzin	Otomatik	313.100	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.0 211BG Exclusive 4MATIC	2,0	Benzin	Otomatik	301.400	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.0 211BG Style 4MATIC	2,0	Benzin	Otomatik	275.700	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.2 204BG AMG 4MATIC	2,2	Dizel	Otomatik	397.200	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.2 204BG Exclusive 4MATIC	2,2	Dizel	Otomatik	371.000	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250 Coupe	2.0 211BG AMG 4MATIC	2,0	Benzin	Otomatik	329.600	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250 Coupe	2.2 204BG AMG 4MATIC	2,2	Dizel	Otomatik	416.900	http://www.mercedes-benz.com.tr/
Mercedes	GLE 250	2.2 204BG Style 4MATIC	2,2	Dizel	Otomatik	541.200	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350	3.0 258BG AMG 4MATIC	3,0	Dizel	Otomatik	643.800	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350	3.0 258BG Style 4MATIC	3,0	Dizel	Otomatik	629.000	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350 Coupe	3.0 258BG AMG 4MATIC	3,0	Dizel	Otomatik	718.400	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350 Coupe	3.0 258BG Style 4MATIC	3,0	Dizel	Otomatik	648.700	http://www.mercedes-benz.com.tr/
Mercedes	GLE 63 AMG Coupe	5.5 557BG Performance	5,5	Benzin	Otomatik	1.125.600	http://www.mercedes-benz.com.tr/
Mercedes	GLE 63 S AMG Coupe	5.5 585BG Performance	5,5	Benzin	Otomatik	1.209.000	http://www.mercedes-benz.com.tr/
Mercedes	GLS 350	3.0 258BG Power 4MATIC	3,0	Dizel	Otomatik	730.000	http://www.mercedes-benz.com.tr/
Mercedes	GLS 500	4.7 455BG Power 4MATIC	4,7	Benzin	Otomatik	843.900	http://www.mercedes-benz.com.tr/
Mercedes	GLS 63 AMG	5.5 585BG Performance	5,5	Benzin	Otomatik	1.169.300	http://www.mercedes-benz.com.tr/
Mercedes	GT AMG	4.0 462BG Performance	4,0	Benzin	Otomatik	1.224.000	http://www.mercedes-benz.com.tr/
Mercedes	GT R AMG	4.0 462BG Performance	4,0	Benzin	Otomatik	1.667.700	http://www.mercedes-benz.com.tr/
Mercedes	GT S AMG	4.0 462BG Performance	4,0	Benzin	Otomatik	1.394.500	http://www.mercedes-benz.com.tr/
Mercedes	Maybach S 500	4.7 455BG Maybach	4,7	Benzin	Otomatik	1.345.900	http://www.mercedes-benz.com.tr/
Mercedes	Maybach S 500	4.7 455BG Maybach 4MATIC	4,7	Benzin	Otomatik	1.381.000	http://www.mercedes-benz.com.tr/
Mercedes	Maybach S 600	6.0 530BG Maybach	6,0	Benzin	Otomatik	1.757.500	http://www.mercedes-benz.com.tr/
Mercedes	S 300 Long	2.2 231BG Vizyon	2,2	Dizel	Otomatik	930.200	http://www.mercedes-benz.com.tr/
Mercedes	S 350	3.0 258BG Short 4MATIC	3,0	Dizel	Otomatik	858.200	http://www.mercedes-benz.com.tr/
Mercedes	S 350 Long	3.0 258BG Vizyon	3,0	Dizel	Otomatik	931.100	http://www.mercedes-benz.com.tr/
Mercedes	S 350 Long	3.0 258BG Vizyon 4MATIC	3,0	Dizel	Otomatik	972.500	http://www.mercedes-benz.com.tr/
Mercedes	S 400	3.5 306BG Short	3,5	Benzin	Otomatik	861.300	http://www.mercedes-benz.com.tr/
Mercedes	S 400 Coupe	3.0 367BG Sport 4MATIC	3,0	Benzin	Otomatik	1.025.000	http://www.mercedes-benz.com.tr/
Mercedes	S 400 Long	3.0 333BG Vizyon 4MATIC	3,0	Benzin	Otomatik	820.600	http://www.mercedes-benz.com.tr/
Mercedes	S 400 Long	3.5 306BG Vizyon	3,5	Benzin	Otomatik	989.200	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Cabriolet	4.7 455BG AMG	4,7	Benzin	Otomatik	1.458.500	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Coupe	4.7 455BG AMG 4MATIC	4,7	Benzin	Otomatik	1.333.100	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Long	4.7 455BG Vizyon	4,7	Benzin	Otomatik	1.109.300	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Long	4.7 455BG Vizyon 4MATIC	4,7	Benzin	Otomatik	1.149.400	http://www.mercedes-benz.com.tr/
Mercedes	S 600 Long	6.0 530BG Vizyon	6,0	Benzin	Otomatik	1.498.100	http://www.mercedes-benz.com.tr/
Mercedes	S 63 AMG Cabriolet	5.5 585BG Performance 4MATIC	5,5	Benzin	Otomatik	1.833.700	http://www.mercedes-benz.com.tr/
Mercedes	S 63 AMG Coupe	5.5 585BG Performance	5,5	Benzin	Otomatik	1.670.400	http://www.mercedes-benz.com.tr/
Mercedes	S 63 AMG Long	5.5 585BG Vizyon 4MATIC	5,5	Benzin	Otomatik	1.466.400	http://www.mercedes-benz.com.tr/
Mercedes	S 65 AMG Coupe	6.0 630BG Performance 4MATIC	6,0	Benzin	Otomatik	2.275.100	http://www.mercedes-benz.com.tr/
Mercedes	SL 400	3.0 367BG Roadster	3,0	Benzin	Otomatik	979.000	http://www.mercedes-benz.com.tr/
Mercedes	SL 63 AMG	5.5 585BG Performance	5,5	Benzin	Otomatik	1.460.900	http://www.mercedes-benz.com.tr/
Mercedes	SLC 180	1.6 156BG AMG	1,6	Benzin	Otomatik	268.700	http://www.mercedes-benz.com.tr/
Mercedes	SLC 300	2.0 245BG AMG	2,0	Benzin	Otomatik	391.000	http://www.mercedes-benz.com.tr/
Mercedes	SLC 43 AMG	3.0 367BG Performance	3,0	Benzin	Otomatik	556.800	http://www.mercedes-benz.com.tr/
Mini	Mini Cooper 3 Kapı	1.5 136 BG Chili	1,5	Benzin	Otomatik	140.158	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı	1.5 136 BG Pepper	1,5	Benzin	Otomatik	115.130	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	102.563	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı D	1.5 116 BG Chili	1,5	Dizel	Otomatik	147.531	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı D	1.5 116 BG Pepper	1,5	Dizel	Otomatik	122.042	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı D	1.5 116 BG Türkiye Paketi	1,5	Dizel	Otomatik	109.475	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı	1.5 136 BG Chili	1,5	Benzin	Otomatik	145.184	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı	1.5 136 BG Pepper	1,5	Benzin	Otomatik	119.841	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	107.274	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı D	1.5 116 BG Chili	1,5	Dizel	Otomatik	152.558	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı D	1.5 116 BG Pepper	1,5	Dizel	Otomatik	135.131	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı D	1.5 116 BG Türkiye Paketi	1,5	Dizel	Otomatik	114.186	https://www.mini.com.tr/
Mini	Mini Cooper Cabrio	1.5 136 BG Premium	1,5	Benzin	Otomatik	162.611	https://www.mini.com.tr/
Mini	Mini Cooper Cabrio	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	148.536	https://www.mini.com.tr/
Mini	Mini Cooper Clubman	1.5 136 BG Chili	1,5	Benzin	Otomatik	177.692	https://www.mini.com.tr/
Mini	Mini Cooper Clubman	1.5 136 BG Pepper	1,5	Benzin	Otomatik	165.292	https://www.mini.com.tr/
Mini	Mini Cooper Clubman	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	148.536	https://www.mini.com.tr/
Mini	Mini Cooper Countryman All4	1.5 136 BG Chili	1,5	Benzin	Otomatik	191.097	https://www.mini.com.tr/
Mini	Mini Cooper Countryman All4	1.5 136 BG Pepper	1,5	Benzin	Otomatik	177.021	https://www.mini.com.tr/
Mini	Mini Cooper Countryman All4	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	164.958	https://www.mini.com.tr/
Mini	Mini John Cooper Works	2.0 231 BG Türkiye Paketi	2,0	Benzin	Otomatik	236.588	https://www.mini.com.tr/
Mitsubishi	ASX	1.6 MT INSTYLE(Dizel)	1,6	Dizel	Düz	141.315	https://www.mitsubishi-motors.com.tr/
Mitsubishi	ASX	1.6 MT INTENSE	1,6	Benzin	Düz	106.596	https://www.mitsubishi-motors.com.tr/
Mitsubishi	ASX	1.6 MT INTENSE(Dizel)	1,6	Dizel	Düz	124.808	https://www.mitsubishi-motors.com.tr/
Mitsubishi	ASX	1.6 MT INVITE	1,6	Benzin	Düz	96.314	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Attrage	1.2 CVT INTENSE(NAVİGASYONLU)	1,2	Benzin	Otomatik	61.283	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Attrage	1.2 MT INTENSE(NAVİGASYONLU)	1,2	Benzin	Düz	57.367	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X2 AT STORM	2,4	Dizel	Otomatik	100.968	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4x2 MT STORM	2,4	Dizel	Düz	95.178	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 AT BLIZZARD	2,4	Dizel	Otomatik	132.377	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 AT TORNADO	2,4	Dizel	Otomatik	117.271	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 MT STORM	2,4	Dizel	Düz	106.817	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 MT TORNADO	2,4	Dizel	Düz	112.890	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Lancer	1.6 MT INVITE	1,6	Benzin	Düz	86.500	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Outlander	2.0 CVT INSTYLE4X4	2,0	Benzin	Otomatik	210.000	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Pajero	3.2 DID INSTYLE AT	3,2	Dizel	Otomatik	450.668	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Space Star	1.2 CVT INTENSE	1,2	Benzin	Otomatik	65.912	https://www.mitsubishi-motors.com.tr/
Nissan	Juke	1.2 DIG-T BLACK EDITION	1,2	Benzin	Düz	80.479	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T PLATINUM	1,2	Benzin	Düz	87.384	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T PLATINUM PREMIUM PACK	1,2	Benzin	Düz	91.059	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T SKY PACK	1,2	Benzin	Düz	76.764	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T SPECIAL EDITION	1,2	Benzin	Düz	82.469	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T TEKNA	1,2	Benzin	Düz	73.024	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T VISIA	1,2	Benzin	Düz	64.279	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi BLACK EDITION	1,5	Dizel	Düz	89.464	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi PLATINUM	1,5	Dizel	Düz	96.359	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi PLATINUM PREMIUM PACK	1,5	Dizel	Düz	100.044	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi SKY PACK	1,5	Dizel	Düz	85.729	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi SPECIAL EDITION	1,5	Dizel	Düz	91.449	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi TEKNA	1,5	Dizel	Düz	81.999	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi VISIA	1,5	Dizel	Düz	75.444	https://www.nissan.com.tr/
Nissan	Juke	1.6 BLACK EDITION	1,6	Benzin	Otomatik	85.899	https://www.nissan.com.tr/
Nissan	Juke	1.6 PLATINUM	1,6	Benzin	Otomatik	92.799	https://www.nissan.com.tr/
Nissan	Juke	1.6 PLATINUM PREMIUM PACK	1,6	Benzin	Otomatik	96.474	https://www.nissan.com.tr/
Nissan	Juke	1.6 SKY PACK	1,6	Benzin	Otomatik	82.174	https://www.nissan.com.tr/
Nissan	Juke	1.6 SPECIAL EDITION	1,6	Benzin	Otomatik	87.884	https://www.nissan.com.tr/
Nissan	Juke	1.6 TEKNA	1,6	Benzin	Otomatik	78.444	https://www.nissan.com.tr/
Nissan	Juke	1.6 VISIA	1,6	Benzin	Otomatik	71.884	https://www.nissan.com.tr/
Nissan	Micra	1.2 MATCH	1,2	Benzin	Düz	56.781	https://www.nissan.com.tr/
Nissan	Micra	1.2 MATCH	1,2	Benzin	Otomatik	62.466	https://www.nissan.com.tr/
Nissan	Micra	1.2 STREET	1,2	Benzin	Düz	52.311	https://www.nissan.com.tr/
Nissan	Micra	1.2 STREET	1,2	Benzin	Otomatik	57.941	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X2 TEKNA	2,3	Dizel	Düz	86.226	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X2 VISIA	2,3	Dizel	Düz	78.849	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X4 PLATINUM	2,3	Dizel	Otomatik	119.283	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X4 TEKNA	2,3	Dizel	Düz	101.697	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X4 VISIA	2,3	Dizel	Düz	92.419	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T N-TEC	1,2	Benzin	Otomatik	80.625	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T TEKNA	1,2	Benzin	Otomatik	76.532	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T VISIA	1,2	Benzin	Düz	60.500	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T VISIA	1,2	Benzin	Otomatik	68.582	https://www.nissan.com.tr/
Nissan	Pulsar	1.5 dCi N-TEC	1,5	Dizel	Düz	86.845	https://www.nissan.com.tr/
Nissan	Pulsar	1.5 dCi TEKNA	1,5	Dizel	Düz	82.753	https://www.nissan.com.tr/
Nissan	Pulsar	1.5 dCi VISIA	1,5	Dizel	Düz	77.142	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T BLACK EDITION	1,2	Benzin	Düz	113.053	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T BLACK EDITION	1,2	Benzin	Otomatik	120.389	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T PLATINUM PREMIUM PACK	1,2	Benzin	Otomatik	143.404	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T SKY PACK	1,2	Benzin	Düz	106.562	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T SKY PACK	1,2	Benzin	Otomatik	113.894	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T TEKNA	1,2	Benzin	Düz	99.894	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T TEKNA	1,2	Benzin	Otomatik	107.231	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T VISIA	1,2	Benzin	Düz	90.817	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T VISIA	1,2	Benzin	Otomatik	98.154	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi BLACK EDITION	1,5	Dizel	Düz	124.783	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi PLATINUM PREMIUM PACK	1,5	Dizel	Düz	149.377	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi SKY PACK	1,5	Dizel	Düz	119.478	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi TEKNA	1,5	Dizel	Düz	112.815	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi VISIA	1,5	Dizel	Düz	102.733	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi BLACK EDITION	1,6	Dizel	Otomatik	150.373	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi PLATINUM PREMIUM PACK	1,6	Dizel	Otomatik	163.911	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi SKY PACK	1,6	Dizel	Otomatik	124.789	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi TEKNA	1,6	Dizel	Otomatik	117.907	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi VISIA	1,6	Dizel	Otomatik	117.656	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi BLACK EDITION	1,6	Dizel	Düz	153.128	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi BLACK EDITION	1,6	Dizel	Otomatik	163.035	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi DESIGN PACK	1,6	Dizel	Düz	147.518	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi DESIGN PACK	1,6	Dizel	Otomatik	154.654	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi DESIGN PACK ALL MODE 4X4-i	1,6	Dizel	Düz	154.285	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi PLATINUM PREMIUM PACK	1,6	Dizel	Düz	161.509	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi PLATINUM PREMIUM PACK	1,6	Dizel	Otomatik	171.411	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi SKY PACK	1,6	Dizel	Düz	140.132	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi SKY PACK	1,6	Dizel	Otomatik	148.716	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi VISIA	1,6	Dizel	Düz	124.770	https://www.nissan.com.tr/
Opel	Adam	1.2 lt  XEL 70 HP MT5 JAM	1,2	Benzin	Düz	61.200	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA GLAM	1,4	Benzin	Otomatik	68.800	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA JAM	1,4	Benzin	Otomatik	64.700	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA ROCKS	1,4	Benzin	Otomatik	77.500	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA SLAM	1,4	Benzin	Otomatik	71.900	http://www.opel.com.tr/
Opel	Adam	1.4 lt. NEH TURBO 150 HP - MT6 Adam S	1,4	Benzin	Düz	79.200	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 100 HP MT5 Enjoy	1,4	Benzin	Düz	72.900	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S Dynamic	1,4	Benzin	Otomatik	96.800	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S Enjoy	1,4	Benzin	Otomatik	84.700	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S Excellence	1,4	Benzin	Otomatik	106.900	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S OPC Line Sport	1,4	Benzin	Otomatik	101.800	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP MT6 Dynamic	1,4	Benzin	Düz	91.900	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP MT6 Excellence	1,4	Benzin	Düz	102.100	http://www.opel.com.tr/
Opel	Astra HB	1.6 Benzinli 200 HP AT6 S&S OPC Line Sport	1,6	Benzin	Otomatik	107.300	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 110 HP MT6 Design	1,6	Dizel	Düz	96.400	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 110 HP MT6 Enjoy	1,6	Dizel	Düz	92.000	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Design	1,6	Dizel	Otomatik	102.900	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Dynamic	1,6	Dizel	Otomatik	110.700	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Enjoy	1,6	Dizel	Otomatik	98.500	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Excellence	1,6	Dizel	Otomatik	120.800	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 OPC Line Sport	1,6	Dizel	Otomatik	115.700	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP MT6 S&S Dynamic	1,6	Dizel	Düz	105.800	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP MT6 S&S Excellence	1,6	Dizel	Düz	115.900	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP AT Design	1,4	Benzin	Otomatik	87.050	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP AT Edition Plus	1,4	Benzin	Otomatik	78.700	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP AT Sport	1,4	Benzin	Otomatik	87.250	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP MT Sport	1,4	Benzin	Düz	83.050	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Benzinli 115 HP MT Edition	1,6	Benzin	Düz	60.950	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Benzinli 115 HP MT Edition Plus	1,6	Benzin	Düz	64.550	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 110 HP MT S&S Design	1,6	Dizel	Düz	103.050	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP AT Design	1,6	Dizel	Otomatik	108.850	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP AT Elite	1,6	Dizel	Otomatik	118.450	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP AT Sport	1,6	Dizel	Otomatik	109.150	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP MT S&S Elite	1,6	Dizel	Düz	114.350	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP MT S&S Sport	1,6	Dizel	Düz	105.150	http://www.opel.com.tr/
Opel	Astra Sports Tourer	1.4 Benzinli 150 HP AT6 S&S Dynamic	1,4	Benzin	Otomatik	99.100	http://www.opel.com.tr/
